stage	type	level	num
2cell	down	1.03	2
2cell	up	0.45	1
2cell	down	1.21	2
2cell	up	0.34	1
2cell	down	0.55	1
2cell	down	0.91	1
2cell	down	1.62	2
2cell	up	1.5	2
2cell	down	2.17	3
2cell	up	0.67	1
2cell	down	0.69	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	down	0.24	1
2cell	up	0.67	1
2cell	down	0.53	1
2cell	down	1.0	1
2cell	up	1.67	2
2cell	up	0.45	1
2cell	up	2.0	2
2cell	up	1.0	1
2cell	down	0.67	1
2cell	up	0.8	1
2cell	up	0.4	1
2cell	up	0.18	1
2cell	up	0.51	1
2cell	up	0.77	1
2cell	up	0.67	1
2cell	down	0.67	1
2cell	up	1.0	2
2cell	up	1.27	2
2cell	down	1.0	1
2cell	down	0.75	1
2cell	down	2.06	4
2cell	down	0.4	1
2cell	down	0.58	1
2cell	up	1.0	1
2cell	down	0.7	1
2cell	down	1.0	1
2cell	up	2.77	4
2cell	down	0.84	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	2.0	2
2cell	up	0.67	1
2cell	up	0.5	1
2cell	down	0.52	1
2cell	down	1.41	2
2cell	down	0.83	1
2cell	up	1.65	3
2cell	up	0.42	1
2cell	down	0.67	1
2cell	up	0.5	1
2cell	up	0.5	1
2cell	down	0.75	1
2cell	down	0.67	1
2cell	up	1.0	1
2cell	up	0.67	1
2cell	down	2.5	4
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	0.51	1
2cell	down	0.67	1
2cell	down	1.0	1
2cell	down	3.0	3
2cell	up	0.48	1
2cell	down	0.67	1
2cell	up	0.47	1
2cell	up	0.67	1
2cell	down	0.58	1
2cell	down	0.29	1
2cell	down	1.0	1
2cell	down	0.84	2
2cell	up	2.07	3
2cell	up	0.84	2
2cell	up	1.07	2
2cell	up	1.0	1
2cell	up	0.67	1
2cell	up	0.69	2
2cell	up	2.88	3
2cell	up	0.28	1
2cell	down	1.0	1
2cell	up	0.5	1
2cell	up	1.67	2
2cell	down	0.45	1
2cell	up	0.83	1
2cell	up	2.58	3
2cell	up	0.5	1
2cell	up	2.0	2
2cell	up	0.33	1
2cell	down	0.73	1
2cell	down	0.5	1
2cell	up	2.0	2
2cell	up	0.55	1
2cell	up	1.0	1
2cell	down	0.58	1
2cell	up	0.73	1
2cell	up	1.25	2
2cell	up	0.83	1
2cell	up	0.78	1
2cell	down	0.56	1
2cell	down	6.3	8
2cell	up	0.5	1
2cell	down	0.9	1
2cell	up	0.75	1
2cell	down	1.85	2
2cell	up	1.62	2
2cell	up	1.18	2
2cell	up	0.67	1
2cell	up	1.63	2
2cell	up	1.0	1
2cell	down	2.0	2
2cell	up	1.67	2
2cell	down	0.5	1
2cell	down	0.29	1
2cell	up	1.0	1
2cell	down	5.39	7
2cell	up	1.0	1
2cell	up	1.19	2
2cell	up	0.45	1
2cell	up	1.0	1
2cell	up	3.0	3
2cell	up	0.22	1
2cell	up	0.2	1
2cell	down	0.27	1
2cell	up	0.79	2
2cell	down	0.82	1
2cell	up	1.6	2
2cell	up	3.58	4
2cell	down	0.71	1
2cell	up	1.0	1
2cell	down	0.69	1
2cell	down	0.85	1
2cell	up	1.0	1
2cell	up	0.42	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	1.63	2
2cell	up	0.35	1
2cell	down	0.75	1
2cell	up	1.0	1
2cell	up	0.29	1
2cell	up	0.48	1
2cell	up	4.86	8
2cell	down	1.0	1
2cell	up	1.67	2
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	0.84	1
2cell	down	0.67	2
2cell	up	0.67	1
2cell	down	0.87	1
2cell	down	0.83	1
2cell	up	1.0	1
2cell	down	0.43	1
2cell	down	0.67	1
2cell	up	1.0	1
2cell	up	0.35	1
2cell	up	0.53	1
2cell	up	1.0	1
2cell	up	1.06	2
2cell	down	2.08	3
2cell	down	1.0	1
2cell	down	1.93	3
2cell	down	1.0	1
2cell	down	0.4	1
2cell	down	0.72	1
2cell	down	1.0	1
2cell	up	0.83	1
2cell	up	0.2	1
2cell	down	1.52	3
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	0.25	1
2cell	down	0.67	1
2cell	up	0.5	1
2cell	down	0.67	1
2cell	down	1.27	2
2cell	up	1.0	1
2cell	down	1.2	2
2cell	down	1.83	3
2cell	down	1.0	1
2cell	down	1.67	2
2cell	down	0.67	1
2cell	down	1.3	2
2cell	up	0.84	1
2cell	down	1.17	2
2cell	down	1.0	1
2cell	up	0.8	2
2cell	up	0.52	2
2cell	down	1.74	2
2cell	down	3.13	4
2cell	up	1.83	2
2cell	up	1.36	3
2cell	down	0.1	1
2cell	up	0.4	1
2cell	up	0.67	1
2cell	up	0.83	1
2cell	up	0.5	1
2cell	down	3.14	4
2cell	up	0.6	1
2cell	up	2.05	4
2cell	up	0.75	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	0.75	1
2cell	down	3.78	6
2cell	up	3.09	4
2cell	up	0.67	1
2cell	down	1.35	3
2cell	down	0.85	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	1.67	2
2cell	down	1.0	1
2cell	down	2.67	3
2cell	up	0.81	3
2cell	up	1.0	1
2cell	down	1.27	2
2cell	up	2.0	2
2cell	down	0.83	1
2cell	up	1.0	1
2cell	up	0.8	1
2cell	up	0.87	1
2cell	down	1.05	2
2cell	down	0.3	1
2cell	up	0.81	1
2cell	up	1.09	2
2cell	up	0.71	1
2cell	up	0.43	1
2cell	up	1.42	2
2cell	up	0.93	1
2cell	up	1.71	2
2cell	down	1.36	2
2cell	up	2.6	4
2cell	up	1.17	2
2cell	down	0.83	1
2cell	up	0.75	1
2cell	down	0.25	1
2cell	up	0.72	1
2cell	down	0.2	1
2cell	up	0.29	1
2cell	up	0.7	1
2cell	up	0.43	1
2cell	down	0.58	1
2cell	down	5.5	6
2cell	down	1.13	2
2cell	up	1.0	1
2cell	up	0.67	1
2cell	up	1.0	1
2cell	down	1.86	3
2cell	down	1.02	2
2cell	up	0.58	1
2cell	down	0.81	1
2cell	down	3.19	5
2cell	up	0.88	1
2cell	up	1.75	2
2cell	down	2.91	5
2cell	up	0.68	2
2cell	up	1.79	4
2cell	up	0.25	1
2cell	up	0.29	1
2cell	up	0.5	1
2cell	up	0.25	1
2cell	up	1.0	1
2cell	up	1.72	2
2cell	up	1.0	1
2cell	down	0.75	1
2cell	down	2.4	3
2cell	down	0.75	1
2cell	down	0.37	1
2cell	down	1.0	1
2cell	down	1.4	2
2cell	up	1.0	1
2cell	up	2.67	3
2cell	up	0.7	1
2cell	up	1.0	1
2cell	up	1.19	2
2cell	down	0.66	2
2cell	down	0.5	1
2cell	down	1.75	2
2cell	down	0.55	2
2cell	up	0.33	1
2cell	up	1.34	2
2cell	down	0.67	1
2cell	up	0.4	1
2cell	down	1.0	2
2cell	down	0.85	1
2cell	down	0.86	1
2cell	down	0.5	1
2cell	down	1.0	1
2cell	up	0.88	1
2cell	up	0.28	1
2cell	down	1.1	3
2cell	up	1.45	2
2cell	up	0.41	1
2cell	down	1.01	3
2cell	up	1.0	1
2cell	up	1.85	2
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	1.55	4
2cell	down	1.0	1
2cell	up	0.92	2
2cell	down	3.44	5
2cell	up	1.98	3
2cell	up	0.67	1
2cell	up	1.0	1
2cell	up	1.27	2
2cell	up	1.0	1
2cell	down	0.67	1
2cell	down	2.51	3
2cell	down	1.0	1
2cell	down	1.5	2
2cell	up	0.35	1
2cell	down	1.0	1
2cell	up	1.67	2
2cell	up	0.86	1
2cell	down	1.75	2
2cell	down	0.95	1
2cell	down	2.2	3
2cell	up	2.0	2
2cell	up	1.0	1
2cell	down	0.11	1
2cell	down	0.47	1
2cell	down	0.25	1
2cell	up	0.93	1
2cell	up	0.92	2
2cell	up	0.67	1
2cell	down	7.92	15
2cell	down	1.4	3
2cell	down	1.0	1
2cell	up	0.75	1
2cell	up	0.36	1
2cell	up	0.43	1
2cell	down	2.62	3
2cell	up	1.0	1
2cell	up	1.31	2
2cell	down	0.67	1
2cell	down	1.22	2
2cell	up	0.29	1
2cell	down	0.47	1
2cell	up	1.96	3
2cell	down	0.33	1
2cell	up	0.33	2
2cell	up	0.29	1
2cell	down	0.66	1
2cell	up	0.17	1
2cell	down	1.4	2
2cell	down	1.0	1
2cell	up	0.55	1
2cell	down	0.87	2
2cell	up	0.33	1
2cell	up	2.21	4
2cell	up	1.77	3
2cell	up	1.0	1
2cell	down	1.24	2
2cell	down	1.0	1
2cell	down	0.43	1
2cell	down	0.83	1
2cell	up	0.45	1
2cell	up	0.67	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	0.85	1
2cell	up	0.83	1
2cell	down	3.68	5
2cell	down	1.33	2
2cell	up	0.83	1
2cell	down	1.54	2
2cell	up	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	2.0	2
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.67	2
2cell	down	1.83	2
2cell	up	1.67	2
2cell	down	2.0	2
2cell	up	0.8	1
2cell	down	0.8	1
2cell	up	5.0	5
2cell	down	1.0	1
2cell	up	0.33	1
2cell	up	1.58	2
2cell	up	1.0	1
2cell	up	2.34	4
2cell	down	0.33	1
2cell	up	0.75	2
2cell	down	1.74	4
2cell	up	0.63	1
2cell	down	1.4	2
2cell	down	0.66	2
2cell	down	1.27	2
2cell	up	0.4	1
2cell	up	0.5	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	0.67	1
2cell	down	4.9	7
2cell	up	0.25	1
2cell	up	0.5	1
2cell	up	0.86	1
2cell	down	2.0	3
2cell	down	0.67	1
2cell	down	0.5	1
2cell	down	1.54	3
2cell	up	0.75	1
2cell	up	0.84	1
2cell	down	1.0	1
2cell	up	2.0	2
2cell	down	0.5	1
2cell	down	1.0	1
2cell	down	1.19	2
2cell	down	1.0	1
2cell	up	1.16	2
2cell	up	1.0	1
2cell	down	0.32	1
2cell	down	1.0	1
2cell	up	0.14	1
2cell	down	0.84	1
2cell	up	1.0	1
2cell	up	1.67	2
2cell	up	1.46	2
2cell	up	1.0	1
2cell	down	0.3	1
2cell	down	1.0	1
2cell	down	0.38	1
2cell	up	0.5	1
2cell	up	0.5	1
2cell	down	0.54	1
2cell	up	0.33	1
2cell	up	0.25	1
2cell	down	2.33	3
2cell	up	0.75	2
2cell	up	0.59	1
2cell	down	0.5	1
2cell	down	0.5	1
2cell	down	0.5	1
2cell	up	0.85	1
2cell	down	0.81	1
2cell	up	0.43	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	0.93	2
2cell	down	0.88	1
2cell	down	0.67	1
2cell	up	1.85	2
2cell	up	0.33	1
2cell	up	0.87	1
2cell	up	0.67	1
2cell	up	0.53	1
2cell	down	0.18	1
2cell	up	1.0	1
2cell	up	0.67	1
2cell	down	0.79	1
2cell	down	0.88	1
2cell	up	0.56	1
2cell	down	0.25	1
2cell	up	0.67	1
2cell	down	1.0	1
2cell	up	0.47	1
2cell	down	1.0	1
2cell	down	0.39	1
2cell	up	0.5	1
2cell	up	0.83	1
2cell	down	0.52	1
2cell	down	1.5	2
2cell	up	0.75	1
2cell	down	1.05	2
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	1.85	3
2cell	up	1.08	2
2cell	down	1.0	1
2cell	up	1.5	2
2cell	up	1.0	1
2cell	down	1.0	1
2cell	up	1.75	4
2cell	down	0.43	1
2cell	up	1.0	1
2cell	up	0.75	1
2cell	down	0.59	1
2cell	up	0.2	1
2cell	down	0.69	1
2cell	up	0.99	2
2cell	down	1.71	2
2cell	up	0.71	1
2cell	up	1.2	2
2cell	down	1.0	1
2cell	up	1.42	3
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	2.42	5
2cell	up	0.67	1
2cell	up	0.23	1
2cell	down	0.5	1
2cell	up	0.4	1
2cell	up	0.75	1
2cell	down	2.0	2
2cell	down	0.22	1
2cell	up	0.71	1
2cell	up	0.5	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	0.32	1
2cell	up	3.0	3
2cell	up	1.31	2
2cell	down	0.38	1
2cell	up	0.5	1
2cell	down	0.5	1
2cell	up	0.58	1
2cell	up	1.76	3
2cell	down	0.67	1
2cell	down	0.11	1
2cell	down	2.66	3
2cell	down	3.08	4
2cell	down	1.74	3
2cell	up	0.5	1
2cell	up	0.74	1
2cell	up	0.83	1
2cell	up	1.0	1
2cell	down	0.92	1
2cell	up	0.81	2
2cell	up	1.0	1
2cell	up	1.43	2
2cell	down	0.88	1
2cell	down	0.5	1
2cell	up	0.27	1
2cell	up	0.67	1
2cell	up	0.13	1
2cell	down	1.5	2
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	0.7	1
2cell	down	2.0	2
2cell	up	0.67	1
2cell	up	0.67	1
2cell	down	0.56	2
2cell	down	1.0	1
2cell	up	0.81	1
2cell	down	0.44	2
2cell	down	0.4	1
2cell	down	1.75	2
2cell	down	0.33	1
2cell	down	0.67	1
2cell	down	0.33	1
2cell	up	1.0	1
2cell	down	1.16	3
2cell	up	0.75	1
2cell	up	0.95	2
2cell	up	1.0	1
2cell	up	0.5	1
2cell	up	2.08	3
2cell	up	1.0	1
2cell	up	0.33	1
2cell	down	3.58	6
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	1.91	3
2cell	down	1.0	1
2cell	up	1.58	2
2cell	up	2.17	3
2cell	down	1.0	1
2cell	down	1.12	2
2cell	up	0.7	1
2cell	up	0.78	1
2cell	down	1.71	2
2cell	down	1.0	1
2cell	up	2.83	3
2cell	down	0.42	1
2cell	up	1.0	1
2cell	down	1.21	2
2cell	up	0.58	1
2cell	down	1.5	2
2cell	down	0.25	1
2cell	down	0.9	2
2cell	up	1.4	2
2cell	up	0.67	1
2cell	up	2.0	2
2cell	down	1.0	1
2cell	up	0.5	1
2cell	down	0.33	1
2cell	down	0.78	1
2cell	down	2.0	2
2cell	up	0.25	1
2cell	up	0.95	1
2cell	down	1.71	2
2cell	up	0.67	1
2cell	up	0.23	1
2cell	up	0.67	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	0.47	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	1.34	2
2cell	up	0.67	1
2cell	down	5.86	7
2cell	up	1.0	1
2cell	down	0.99	1
2cell	down	1.5	2
2cell	up	0.48	1
2cell	down	2.05	3
2cell	up	1.38	3
2cell	up	1.33	3
2cell	up	0.7	1
2cell	down	1.75	2
2cell	up	1.0	1
2cell	up	0.12	1
2cell	up	1.0	1
2cell	up	0.33	1
2cell	down	1.0	1
2cell	up	0.25	1
2cell	up	1.75	2
2cell	down	0.5	1
2cell	up	0.67	1
2cell	down	0.78	1
2cell	up	1.67	2
2cell	up	1.36	2
2cell	up	0.62	1
2cell	down	1.66	2
2cell	down	1.23	2
2cell	down	1.5	2
2cell	up	1.34	2
2cell	up	1.42	2
2cell	up	1.0	1
2cell	down	1.17	2
2cell	down	0.33	1
2cell	up	0.22	1
2cell	up	0.85	1
2cell	down	0.7	1
2cell	up	1.0	1
2cell	up	0.71	1
2cell	down	0.62	1
2cell	up	0.5	1
2cell	down	0.67	1
2cell	down	1.15	2
2cell	up	1.0	1
2cell	up	0.67	1
2cell	up	0.71	1
2cell	down	0.42	1
2cell	down	0.38	1
2cell	up	0.33	1
2cell	up	0.25	1
2cell	up	1.75	2
2cell	down	1.0	1
2cell	up	0.67	1
2cell	down	1.0	2
2cell	down	0.19	1
2cell	up	0.25	1
2cell	up	0.69	1
2cell	down	1.0	1
2cell	down	1.82	2
2cell	down	1.0	1
2cell	up	0.54	1
2cell	down	2.37	3
2cell	up	0.25	1
2cell	down	1.0	1
2cell	up	1.5	2
2cell	down	1.0	1
2cell	down	0.97	2
2cell	up	0.37	1
2cell	down	3.1	4
2cell	up	0.33	1
2cell	down	1.0	1
2cell	down	1.7	2
2cell	up	1.26	2
2cell	down	0.67	1
2cell	down	0.55	1
2cell	down	0.75	1
2cell	down	1.0	1
2cell	down	1.66	2
2cell	down	0.5	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.39	2
2cell	up	0.27	1
2cell	up	0.58	1
2cell	down	0.17	1
2cell	up	1.0	1
2cell	down	0.67	1
2cell	down	0.71	1
2cell	down	1.0	1
2cell	up	0.67	1
2cell	down	0.89	1
2cell	up	1.89	3
2cell	up	1.46	2
2cell	down	0.43	1
2cell	up	1.0	1
2cell	up	0.62	1
2cell	up	1.46	2
2cell	up	4.01	5
2cell	up	1.76	2
2cell	down	0.88	1
2cell	up	0.38	1
2cell	up	0.25	1
2cell	down	0.83	1
2cell	down	1.0	1
2cell	up	0.5	1
2cell	down	1.24	2
2cell	up	0.67	1
2cell	down	0.81	1
2cell	down	1.0	1
2cell	up	0.36	1
2cell	down	0.18	1
2cell	down	3.75	4
2cell	up	0.67	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	0.58	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.4	2
2cell	down	2.48	3
2cell	down	2.03	3
2cell	down	1.65	3
2cell	up	0.48	1
2cell	down	2.42	3
2cell	up	1.66	2
2cell	down	0.34	1
2cell	down	1.24	2
2cell	down	1.0	1
2cell	up	3.0	3
2cell	down	2.0	2
2cell	up	0.25	1
2cell	up	3.0	3
2cell	down	1.0	1
2cell	down	1.25	2
2cell	up	0.77	2
2cell	up	0.48	1
2cell	up	1.29	2
2cell	up	0.89	1
2cell	up	0.33	1
2cell	down	1.0	1
2cell	up	0.58	1
2cell	down	1.0	1
2cell	up	0.4	1
2cell	down	1.0	1
2cell	up	0.49	1
2cell	down	1.74	2
2cell	down	0.34	1
2cell	up	0.83	1
2cell	up	2.25	3
2cell	up	0.53	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	0.37	1
2cell	down	3.74	4
2cell	down	2.25	3
2cell	down	0.24	1
2cell	up	0.5	1
2cell	up	0.67	1
2cell	down	1.0	1
2cell	down	0.25	1
2cell	up	1.0	1
2cell	up	0.67	1
2cell	down	1.0	1
2cell	up	0.45	1
2cell	up	0.85	1
2cell	down	0.23	1
2cell	up	1.5	2
2cell	up	1.23	2
2cell	up	1.5	2
2cell	up	0.67	1
2cell	down	0.2	1
2cell	down	1.0	1
2cell	down	0.6	1
2cell	down	1.29	2
2cell	down	1.88	4
2cell	up	0.33	1
2cell	up	1.3	3
2cell	up	2.21	3
2cell	up	2.0	2
2cell	up	0.86	1
2cell	up	0.69	1
2cell	up	0.5	1
2cell	down	0.83	1
2cell	down	0.61	1
2cell	up	0.67	1
2cell	down	1.0	1
2cell	down	2.11	3
2cell	up	1.53	2
2cell	down	0.87	1
2cell	down	0.4	1
2cell	down	1.0	1
2cell	up	0.22	1
2cell	up	1.43	2
2cell	up	0.78	1
2cell	up	0.41	1
2cell	up	0.75	1
2cell	up	0.29	1
2cell	up	1.0	1
2cell	down	0.42	1
2cell	up	1.94	3
2cell	down	0.67	1
2cell	down	1.0	1
2cell	down	1.67	2
2cell	down	4.44	6
2cell	up	0.21	1
2cell	up	1.0	1
2cell	up	0.9	1
2cell	down	2.0	2
2cell	up	0.75	1
2cell	down	1.62	2
2cell	up	1.0	2
2cell	up	0.17	1
2cell	down	1.0	1
2cell	up	0.45	1
2cell	up	1.34	2
2cell	down	1.0	1
2cell	up	0.3	1
2cell	up	1.0	1
2cell	down	1.11	2
2cell	up	0.32	1
2cell	up	1.67	2
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	1.5	2
2cell	down	0.88	1
2cell	down	2.18	3
2cell	up	0.5	1
2cell	down	0.84	1
2cell	up	0.8	1
2cell	down	0.83	1
2cell	down	0.29	1
2cell	down	0.88	1
2cell	down	0.76	1
2cell	down	2.0	2
2cell	up	0.88	1
2cell	up	0.83	2
2cell	down	0.6	1
2cell	down	0.4	1
2cell	up	1.0	1
2cell	up	1.24	2
2cell	up	1.0	1
2cell	down	0.86	1
2cell	up	1.51	2
2cell	up	1.34	2
2cell	up	3.18	4
2cell	down	1.67	2
2cell	up	0.29	1
2cell	up	0.3	1
2cell	up	0.82	1
2cell	up	1.86	3
2cell	up	0.4	1
2cell	up	0.48	1
2cell	up	0.8	2
2cell	up	2.55	4
2cell	down	4.64	6
2cell	up	1.0	1
2cell	down	0.31	1
2cell	up	1.27	2
2cell	down	2.34	3
2cell	up	0.62	1
2cell	down	0.52	1
2cell	down	0.6	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	down	0.35	1
2cell	up	1.95	3
2cell	down	0.83	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	1.31	2
2cell	up	2.2	3
2cell	down	1.0	1
2cell	down	0.25	1
2cell	up	1.0	1
2cell	down	1.25	2
2cell	down	1.0	1
2cell	down	0.5	1
2cell	up	0.67	1
2cell	up	0.71	1
2cell	up	1.0	1
2cell	down	2.09	5
2cell	up	0.86	1
2cell	up	0.87	1
2cell	up	0.5	1
2cell	up	0.37	1
2cell	up	0.52	1
2cell	down	0.67	1
2cell	up	0.52	1
2cell	up	2.5	3
2cell	up	0.8	1
2cell	up	0.49	1
2cell	down	1.58	2
2cell	up	0.69	1
2cell	up	0.55	1
2cell	up	1.0	1
2cell	up	1.29	2
2cell	up	0.58	1
2cell	down	2.0	2
2cell	down	1.0	1
2cell	down	1.61	2
2cell	up	0.46	1
2cell	down	0.87	1
2cell	down	0.67	1
2cell	down	1.34	2
2cell	up	1.18	2
2cell	down	0.45	1
2cell	up	0.5	1
2cell	up	0.75	1
2cell	up	0.82	2
2cell	up	0.83	1
2cell	down	0.83	1
2cell	down	1.0	1
2cell	up	0.67	1
2cell	down	0.53	1
2cell	down	1.0	1
2cell	up	0.86	1
2cell	down	0.37	1
2cell	down	0.42	1
2cell	down	0.29	1
2cell	up	0.4	1
2cell	up	5.78	11
2cell	up	0.5	1
2cell	up	2.81	4
2cell	up	0.88	1
2cell	up	2.91	4
2cell	down	0.86	1
2cell	down	0.58	1
2cell	up	1.25	2
2cell	down	0.39	1
2cell	up	1.0	1
2cell	down	1.72	3
2cell	up	0.67	1
2cell	down	1.0	1
2cell	up	0.5	1
2cell	up	1.0	1
2cell	down	3.0	3
2cell	up	0.67	1
2cell	down	4.7	6
2cell	up	1.0	2
2cell	up	2.0	2
2cell	up	0.87	1
2cell	up	1.97	3
2cell	down	2.82	4
2cell	down	0.5	1
2cell	up	0.8	2
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	0.29	1
2cell	up	0.78	2
2cell	up	1.0	1
2cell	up	1.1	2
2cell	up	0.67	1
2cell	down	0.15	1
2cell	down	0.14	1
2cell	down	0.67	1
2cell	down	0.31	1
2cell	down	1.36	2
2cell	down	0.32	1
2cell	down	0.33	1
2cell	up	2.5	3
2cell	up	0.5	1
2cell	up	1.75	2
2cell	up	2.23	3
2cell	down	0.37	1
2cell	down	2.0	2
2cell	up	0.58	1
2cell	up	2.71	4
2cell	up	1.74	2
2cell	up	1.0	1
2cell	down	0.45	1
2cell	down	0.29	1
2cell	down	1.0	1
2cell	down	2.5	3
2cell	down	1.0	1
2cell	down	0.79	1
2cell	up	1.0	1
2cell	up	0.47	2
2cell	down	1.0	1
2cell	up	0.42	1
2cell	down	4.17	5
2cell	up	1.0	1
2cell	up	4.0	4
2cell	down	0.67	1
2cell	down	1.0	1
2cell	up	0.67	1
2cell	up	1.0	1
2cell	down	1.67	2
2cell	up	0.83	1
2cell	down	0.29	1
2cell	up	1.0	1
2cell	up	0.75	1
2cell	down	1.5	2
2cell	down	2.33	6
2cell	up	1.93	3
2cell	down	0.49	1
2cell	up	1.34	2
2cell	down	0.91	1
2cell	down	1.96	3
2cell	up	0.83	1
2cell	down	0.15	1
2cell	down	1.0	1
2cell	up	0.7	1
2cell	up	1.17	2
2cell	down	1.47	2
2cell	up	3.0	3
2cell	up	0.67	1
2cell	up	0.88	2
2cell	down	1.58	2
2cell	down	1.0	1
2cell	up	0.67	1
2cell	up	1.0	1
2cell	down	2.22	4
2cell	down	2.27	3
2cell	down	0.53	1
2cell	down	0.33	1
4cell	up	0.39	1
4cell	down	0.17	1
4cell	up	1.6	2
4cell	up	0.83	1
4cell	down	1.0	1
4cell	down	0.9	1
4cell	up	0.83	1
4cell	down	0.75	1
4cell	up	0.87	1
4cell	down	1.0	1
4cell	up	0.4	1
4cell	up	0.58	1
4cell	down	0.45	1
4cell	down	1.17	2
4cell	up	0.29	1
4cell	down	1.0	1
4cell	down	0.67	1
4cell	up	0.88	1
4cell	down	1.42	2
4cell	up	0.67	1
4cell	down	0.53	1
4cell	up	1.29	2
4cell	down	0.85	2
4cell	up	0.58	1
4cell	up	2.0	2
4cell	down	1.33	2
4cell	down	2.29	3
4cell	down	1.21	2
4cell	up	0.93	1
4cell	down	1.97	4
4cell	down	0.5	1
4cell	down	0.67	1
4cell	up	2.21	3
4cell	down	1.58	2
4cell	down	1.17	2
4cell	up	1.5	2
4cell	up	1.0	1
4cell	up	1.0	1
4cell	up	0.96	1
4cell	up	0.83	1
4cell	down	0.5	1
4cell	up	0.63	1
4cell	down	0.29	1
4cell	down	1.48	2
4cell	up	1.49	2
4cell	up	1.0	1
4cell	down	1.0	1
4cell	up	1.18	2
4cell	up	1.0	1
4cell	down	0.94	1
4cell	down	1.25	2
4cell	up	0.78	1
4cell	up	1.0	1
4cell	down	1.59	2
4cell	down	0.5	1
4cell	down	1.0	1
4cell	up	0.83	1
4cell	down	1.0	1
4cell	down	1.0	1
4cell	down	0.34	1
4cell	down	0.5	1
4cell	up	1.0	1
4cell	up	0.4	1
4cell	down	0.79	1
4cell	down	1.09	3
4cell	down	0.77	1
4cell	down	0.5	1
4cell	up	0.67	1
4cell	down	1.0	1
4cell	up	0.83	1
4cell	down	0.67	1
4cell	down	0.67	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	up	0.66	2
4cell	up	1.0	1
4cell	down	0.83	1
4cell	up	1.0	1
4cell	up	1.72	3
4cell	down	0.63	2
4cell	down	0.67	1
4cell	up	0.82	2
4cell	up	0.75	1
4cell	down	0.55	1
4cell	up	1.12	2
4cell	up	0.57	1
4cell	up	0.63	1
4cell	down	0.72	1
4cell	up	0.21	1
4cell	up	0.67	1
4cell	up	0.58	1
4cell	down	0.5	1
4cell	down	2.0	2
4cell	up	0.18	1
4cell	down	0.5	1
4cell	down	1.17	2
4cell	down	1.0	1
4cell	up	0.77	1
4cell	down	1.74	2
4cell	up	1.0	1
4cell	up	1.31	2
4cell	down	2.0	3
4cell	down	1.0	1
4cell	up	0.33	1
4cell	down	2.62	3
4cell	down	1.16	3
4cell	up	1.24	2
4cell	up	3.26	5
4cell	down	1.27	3
4cell	down	0.5	1
4cell	up	0.33	1
4cell	up	1.83	2
4cell	up	0.76	1
4cell	up	0.92	2
4cell	up	0.33	1
4cell	up	0.28	1
4cell	down	0.2	1
4cell	up	1.0	1
4cell	down	2.1	3
4cell	up	4.82	7
4cell	up	0.6	1
4cell	down	0.46	1
4cell	down	0.33	1
4cell	down	0.2	1
4cell	down	1.67	2
4cell	down	1.0	1
4cell	down	0.48	1
4cell	up	0.67	1
4cell	down	1.58	5
4cell	up	1.0	1
4cell	up	1.0	1
4cell	down	0.45	1
4cell	down	0.88	1
4cell	up	1.0	1
4cell	up	1.0	1
4cell	down	0.88	1
4cell	up	1.0	1
4cell	down	1.34	3
4cell	up	0.5	1
4cell	down	1.25	2
4cell	down	1.95	2
4cell	down	0.45	1
4cell	down	0.71	1
4cell	down	0.43	1
